time_s,cpu_usage_ms_per_s
0,85.95587360970134
1,84.65479651906335
2,85.34760100062128
3,92.84194722438988
4,90.11902221967755
5,89.5914315041199
6,89.70669206593674
7,88.61969430126264
8,92.69821440156348
9,87.47145911626171
10,84.31149638319097
11,87.30568084991668
12,87.92356988496726
13,89.72206362021853
14,89.75876275328805
15,88.53612807994813
16,86.3380146151258
17,90.58005301458499
18,92.91176208674588
19,93.12543283898766
20,92.61989554286524
21,94.5727012370482
22,92.75877117090556
23,90.25260932544899
24,86.82226712053851
25,87.26433737523554
26,87.66780886200229
27,87.79408536679483
28,87.43009626416408
29,88.21714444868498
30,88.21095088110954
31,88.67260821036936
32,89.43626977739979
33,88.13888229359875
34,89.64583131414099
35,90.47302298599327
36,92.37482065061549
37,89.71097453102031
38,90.16747099955792
39,93.48516481880463
40,92.60768383227841
41,92.67127721059552
42,93.7967525294724
43,93.55705275392864
44,92.27579895365811
45,94.42429466288976
46,88.5577560973451
47,85.78048688118017
48,87.5396195878454
49,87.50463229175143
50,89.97667893130206
51,88.45560823852095
52,83.75715249721799
53,85.97535541979259
54,87.75390342897363
55,86.11795305472629
56,85.65108142481525
57,88.94477661549371
58,86.74622460923922
59,84.92174359686106
60,90.19970863733438
61,93.94379528343899
62,91.46046754632124
63,92.31732855731117
64,91.35150738231872
65,91.39224774961914
66,92.1160044826646
67,87.94416472099317
68,88.5152265066928
69,89.49595305343358
70,85.22734001692521
71,85.36075645706293
72,87.95896406367169
73,86.50619507454016
74,85.46291879981737
75,89.23804363529962
76,90.82429348347011
77,88.83057498618028
78,87.4372156872577
79,90.36116060746672
80,92.44001554261722
81,90.84046704464149
82,88.36923835794595
83,88.23844236209824
84,88.75895776561238
85,86.91537029060822
86,87.18101736937459
87,88.66411842894676
88,88.04974099590694
89,86.0881300534922
