time_s,cpu_usage_ms_per_s
0,93.26547784393746
1,94.60498858902045
2,95.00177489563619
3,91.45148595711655
4,90.64587754728903
5,91.38298485472212
6,88.31867405476696
7,88.4293020476185
8,86.36021083253719
9,85.70372464144062
10,87.89174348604918
11,82.66935796158434
12,82.87475483561511
13,84.97775794301027
14,86.23867318849297
15,83.69226703144089
16,87.29273563510395
17,86.38029695200062
18,87.1183355276951
19,89.62310719700852
20,90.52625626689988
21,91.51595032169273
22,91.41969058081614
23,95.29614320043059
24,92.9533898768037
25,88.51272565206101
26,89.01655533906873
27,87.78151218366341
28,87.54079267306389
29,85.74490289468379
30,85.58472538927013
31,87.11766755779188
32,85.95465026222219
33,87.613490717842
34,90.57884188284719
35,90.2418171620258
36,89.07756126849138
37,88.68188540480605
38,88.42519210084528
39,88.76509269770577
40,91.15602513846541
41,91.2881137917431
42,89.10968422817133
43,86.9609875279147
44,88.62215184450949
45,86.3892182313396
46,85.73494396914873
47,86.98472321580708
48,85.32742954024843
49,82.41558960938616
50,86.3320810824897
51,85.71938519877362
52,90.10575723896756
53,91.12411101743704
54,87.98891040026916
55,91.22888432585962
56,90.1260089788935
57,90.60008670467603
58,90.542808449413
59,84.74190846112394
60,86.58182348027593
61,88.43847283232748
62,87.98656292660777
63,88.59575240881541
64,87.83354083509788
65,86.71721050013255
66,89.87906610801677
67,91.73963109981825
68,91.54715030978693
69,90.40415544172939
70,93.60530184830624
71,91.48342015421
72,89.60033943201122
73,90.60522601147996
74,87.13820181431893
75,88.21698579146587
76,88.82392495414739
77,89.58756088217253
78,87.05800752190585
79,88.79017124919072
80,86.86467887387957
81,86.78361949348947
82,88.33636540781526
83,87.82886398756268
84,87.92996837676591
85,92.42812361103569
86,92.40225686525454
87,91.00359105945424
88,95.30294457635196
89,94.98590387544422
