time_s,cpu_usage_ms_per_s
0,24.739884393063583
1,24.739884393063583
2,24.62941554271034
3,24.40847784200385
4,24.622876160448413
5,24.736673089274245
6,24.959537572254337
7,24.86384071933205
8,24.74128568926257
9,24.851637764932562
10,25.2922286448298
11,25.424534360950542
12,25.43352601156069
13,25.655748233782916
14,25.881824020552344
15,26.319845857418112
16,26.58399019092661
17,26.589595375722546
18,26.373795761079
19,26.013662637940097
20,25.899165061014774
21,26.115606936416185
22,26.127167630057805
23,25.784550709406204
24,25.221579961464357
25,25.202312138728324
26,25.628773281952473
27,25.891749868628484
28,26.118175979447656
29,27.104046242774565
30,28.333333333333325
31,29.1161324224908
32,29.68529222864483
33,30.897880539499035
34,31.672096689437726
35,31.451509312780995
36,31.33526011560694
37,31.007707129094413
38,30.069013837799968
39,29.052023121387275
40,28.6897880539499
41,28.137443802183686
42,27.297950604308983
43,26.394348105330764
44,26.466923570969815
45,26.15606936416185
46,26.465580662112455
47,26.915863840719332
48,26.289017341040466
49,25.438430548257138
50,25.658317276814387
51,25.77456647398844
52,25.673089274245346
53,24.979506043089863
54,24.859344894026975
55,24.527938342967243
56,23.44251766217084
57,22.898581187598527
58,22.6679511881824
59,22.00770712909441
60,21.965317919075144
61,22.529339639166228
62,22.985228002569045
63,23.221579961464357
64,23.46680679628657
65,23.917790622992932
66,24.809248554913296
67,25.39177906229929
68,26.004554212646696
69,27.01734104046243
70,26.942838792549775
71,27.36287732819525
72,27.512348922753546
73,27.958895311496473
74,28.302504816955686
75,28.20809248554913
76,27.868978805394992
77,27.30892742453436
78,25.664739884393057
79,24.744788929760023
80,23.95311496467566
81,23.271676300578033
82,22.486191393705848
83,21.856717463653883
84,21.067437379576106
85,20.385356454720622
86,21.19974309569686
87,22.520231213872833
88,23.09890815671163
89,23.338471419396278
