time_s,cpu_usage_ms_per_s
0,31.67630057803468
1,31.56349623401647
2,31.32947976878613
3,31.352601156069365
4,31.50183920126117
5,30.90208442809599
6,31.283236994219653
7,31.88859695218077
8,31.2089682956735
9,30.90488702049396
10,31.066152858060374
11,31.256612366438958
12,31.32947976878613
13,31.755940912010278
14,32.42038885969522
15,32.03363110877562
16,32.9760028025924
17,34.376364804110466
18,34.90909090909091
19,34.86214748642495
20,34.88118175979448
21,35.17813977929585
22,35.26011560693642
23,35.07000642260758
24,34.625328428796635
25,33.697670345069184
26,34.113037893384714
27,35.69556840077072
28,35.64617270975653
29,36.513808606294155
30,37.41535920726672
31,38.28736581337737
32,39.15151515151515
33,40.252408477842
34,41.49582530507386
35,40.2557365563146
36,39.05973025048169
37,40.65790856542302
38,40.20949378174812
39,39.397302504816956
40,38.76429030186255
41,38.08863198458574
42,37.01313715186547
43,35.511881824020556
44,35.942546855841655
45,35.3757225433526
46,34.50353243416827
47,36.0616570327553
48,35.12138728323699
49,34.50481695568401
50,34.29993577392421
51,34.04098791382028
52,33.29409703976178
53,32.34168272318562
54,31.50183920126117
55,30.20143632860396
56,28.54720616570328
57,28.173410404624278
58,28.2550359082151
59,28.05535119985987
60,28.61716318363717
61,29.4419337887546
62,30.024873007531973
63,30.60430898581188
64,31.3538856775851
65,31.925030653354355
66,32.12191276931161
67,34.188824662813104
68,35.263540997645045
69,35.989490278507624
70,36.342324983943485
71,36.44383996373116
72,36.52363141788507
73,36.642494307234195
74,36.637122671804754
75,36.1849710982659
76,34.435452793834294
77,34.07835581245986
78,32.92485549132949
79,31.649675950253993
80,30.84252933963917
81,30.208092485549138
82,29.447538973550536
83,28.542301629006833
84,27.73795761078998
85,26.84883517253459
86,26.571378525135753
87,28.283762480294286
88,29.721258831085418
89,29.958311438080223
