scheme,label,sla_residual_pct,opex_residual_pct,throughput_pct,efficiency_pct
S0,S0 Static,100.0,100.00000000000001,99.99999999999999,100.0
S1,S1 +PL,20.65972222222222,58.71186082425019,99.99999999999999,170.3233360280352
S2,S2 +PL +PM,7.118055555555555,48.30687690840731,104.4304717375371,216.1813771060867
S3,S3 +PL +PM +PS,0.1736111111111111,48.33128781955764,108.62649467110609,224.75398354096725
