time_s,cpu_usage_ms_per_s
0,99.28884733684458
1,98.25380322806537
2,99.93114878688121
3,97.79628957203617
4,97.61283228509544
5,97.84314949418192
6,98.24767605139394
7,101.08406849430678
8,100.11771389121304
9,100.26411162821208
10,100.23417105549511
11,99.87602433730125
12,100.23994649072246
13,103.35895501799313
14,105.25603957944357
15,104.23552242433686
16,102.34859509079108
17,105.58242737705233
18,104.49598500388288
19,101.14512937252726
20,99.4185560467038
21,100.00019177402532
22,99.89208301064498
23,100.1907375217889
24,99.65178649534698
25,98.41060196925066
26,98.1871609436014
27,98.43329791985981
28,100.31408308085508
29,100.905137999577
30,99.1213837416861
31,99.01477472603911
32,98.95117467684913
33,99.90313785676939
34,103.67463836386845
35,103.15807763217094
36,103.38384019039805
37,103.05834257515903
38,103.30864275911671
39,101.37309228769901
40,99.37800428108237
41,98.69522141769187
42,100.66407716511232
43,101.47241288219189
44,99.49831333877712
45,100.46705438923948
46,98.56138809255685
47,100.73971424572079
48,99.73651606324282
49,102.23811428178134
50,102.90739755235724
51,101.17298324697265
52,101.89514244992321
53,100.15974019819652
54,101.47260147708472
55,101.75446551688489
56,100.96929085670155
57,97.43538260929584
58,99.62932897021652
59,99.7927851318104
60,96.53076465316613
61,99.27068510891542
62,97.71813057136826
63,96.16866800859984
64,97.26028382408268
65,96.6196725745289
66,89.54806066595663
67,89.83144667574643
68,91.2898364533197
69,93.45698046872614
70,94.4519353167273
71,92.70710944988367
72,93.84496248475455
73,93.61940032018204
74,93.33157608213189
75,94.88695021514438
76,96.63157133141513
77,97.6015603276689
78,96.62972522930703
79,100.03794268464362
80,102.31581918324352
81,103.37783481361946
82,106.10155815661463
83,107.27913077107274
84,105.15158116225797
85,106.28235489701285
86,101.8298483472698
87,101.47728124955093
88,99.50747431455346
89,99.0528851865953
