time_s,cpu_usage_ms_per_s
0,89.19388556974977
1,90.03310296447786
2,88.75357801883742
3,87.52013155951198
4,89.98674494478634
5,91.90470922616883
6,89.65664570968006
7,87.78624024311154
8,88.73420009563655
9,87.82305150611727
10,87.62965416241796
11,88.31955598510588
12,88.64942560083912
13,87.91865318258067
14,85.80405874839954
15,85.7719215589361
16,83.53875049541213
17,84.54136199101937
18,91.27398493816128
19,89.01297998790622
20,89.40969490070718
21,89.16460497073786
22,88.97222659821098
23,91.04228766427224
24,87.93953014064346
25,85.59153161836622
26,87.66737532999159
27,88.92852553225295
28,88.92381119378089
29,89.47100591299144
30,88.22420184451256
31,88.69516692798702
32,90.05719152909681
33,93.9585585899042
34,92.86297796507529
35,93.32583454182706
36,93.81495151168421
37,92.49504182721239
38,89.93825480307787
39,87.87109876990124
40,87.00485723634722
41,86.6991698200324
42,88.58948146977993
43,87.55738133249041
44,88.56181726331079
45,88.05288624993098
46,88.15788805303784
47,88.74141310254947
48,87.97360271481271
49,89.54871763553214
50,91.84914356465961
51,90.94794355483826
52,89.73081375596067
53,90.52791420095657
54,93.03381802407037
55,94.58622723664912
56,94.25474717331166
57,94.47926276829116
58,92.6768583697981
59,92.87197697043841
60,92.77367064920949
61,88.87750248224309
62,86.15138153674552
63,86.55066084458302
64,88.1079974714519
65,88.16231940366492
66,87.81459340483899
67,83.91531779952139
68,84.2087251789015
69,86.70753491618736
70,86.52528252145001
71,87.58579021074264
72,89.44121121223704
73,86.47592533818016
74,85.52689791649807
75,91.31511673083895
76,93.15885034886342
77,92.05671283056515
78,92.12295146563585
79,91.47679905385729
80,92.66330855216829
81,91.5994397269321
82,87.5419984162554
83,88.27787269169575
84,88.05226826096374
85,88.03954398844638
86,86.68370623367181
87,86.36161333677224
88,84.91430656360181
89,87.41283663057975
