time_s,cpu_usage_ms_per_s
0,76.878612716763
1,74.04393063583815
2,73.90296023822034
3,74.36531791907514
4,74.87826239271325
5,75.0674373795761
6,73.17498686284814
7,70.48940269749518
8,72.11630758451568
9,73.88964792433
10,73.8805394990366
11,73.44053249255562
12,73.07283236994219
13,72.83236994219652
14,74.51252408477842
15,76.94167104571729
16,77.45356454720616
17,77.6878612716763
18,77.71329479768785
19,77.43142406726221
20,75.57610789980731
21,73.34524435102469
22,72.46936416184971
23,72.64950078822912
24,73.27167630057804
25,73.18689788053949
26,73.36696444210894
27,73.21156069364162
28,73.19950954633035
29,73.18535645472062
30,73.51550183920126
31,73.90982658959537
32,75.28183569802066
33,75.6048344718865
34,75.51290944123313
35,76.14293221229637
36,78.28208092485549
37,80.18111753371869
38,80.2459274829217
39,79.32485549132947
40,77.8980557015239
41,77.68225608688036
42,76.58728323699421
43,74.11385531616745
44,72.33680154142583
45,71.94955333683657
46,72.33757225433526
47,72.48554913294797
48,72.29595375722542
49,69.5400245226835
50,68.4568225608688
51,70.73063583815029
52,72.22070415133999
53,72.62736030828516
54,72.42080924855492
55,72.21579961464354
56,72.2319845857418
57,74.93221229637415
58,77.02224557715887
59,77.51368015414258
60,77.23594324750394
61,77.70173410404624
62,77.57435627955859
63,75.4335260115607
64,73.08460325801367
65,72.40077071290945
66,72.58854440357331
67,72.46172709756524
68,72.16801541425818
69,71.71623751970573
70,71.76107899807322
71,72.97950604308986
72,73.678612716763
73,73.83892100192679
74,73.65703275529864
75,74.01996847083552
76,74.3552986512524
77,74.45086705202313
78,74.54797687861272
79,74.49500788229112
80,73.5645472061657
81,72.8260641093011
82,72.71676300578035
83,72.37414608512874
84,72.2711508145034
85,72.23506743737958
86,70.9371168330706
87,69.64624277456647
88,70.03258013662638
89,70.25741811175337
