x,y
280,35.975820379965455
281,36.245459779138535
282,38.49664171943965
283,41.95854922279793
284,44.390328151986175
285,44.80713874496257
286,47.12607944732297
287,49.92938015735943
288,49.794281327960086
289,46.60794473229706
290,43.763542157324544
291,40.81481481481482
292,39.33793897524468
293,37.98136808499503
294,36.62291306850892
295,36.32124352331606
296,37.16407599309154
297,38.76376895029745
298,42.11053540587219
299,43.88663840477312
300,44.477067741316446
301,45.97927461139896
302,47.575897140663976
303,48.933026290539246
304,49.55660229235359
305,49.60468240260986
306,48.516215697562856
307,46.75804678913487
308,45.31299174822491
309,44.62521588946459
310,42.18087611869995
311,39.78698906160047
312,37.75276076830481
313,36.14162348877375
314,36.0065246593744
315,37.03093107238185
316,39.07081174438687
317,40.36729994242948
318,40.92562935049982
319,41.68221070811744
320,41.94640707594076
321,42.706198426405685
322,44.00575705238918
323,45.81012194483696
324,47.52062943772788
325,49.24006908462867
326,51.41393206678181
327,53.03511801957398
328,54.84974093264249
329,56.286701208981
330,55.6419113413932
331,54.18652849740933
332,52.57762425638074
333,50.30397236614853
334,47.554404145077726
335,44.92611782767224
336,42.8597198234504
337,40.176165803108816
338,37.82575321435425
339,35.98963730569948
340,33.21243523316063
341,29.309921320284037
342,26.10132412204952
343,25.05123776626368
344,23.96430627518711
345,22.41429842466112
346,20.860103626943
347,19.66263672999424
348,19.55210132412205
349,21.10189982728842
350,23.749934578950104
351,25.98004221838418
352,27.34484743811169
353,29.13686083634272
354,31.70792554212244
355,34.73229706390329
356,37.80551630292564
357,40.25292650163116
358,41.75129533678757
359,42.54179096666144
360,42.92266359623873
361,43.394253414978806
362,43.48148148148149
363,42.89349453080022
364,41.46239598053068
365,38.7430435616964
366,35.54289004029938
367,33.96608572774377
368,34.35463442717328
369,33.73747841105354
