x,y
206,55.271285011776
207,54.24676825087357
208,41.482004189163945
209,39.32277555063469
210,53.51933156816733
211,63.25819728953815
212,73.00078581890472
213,63.64090195167753
214,56.00542274887614
215,54.09711136937568
216,48.851674900946975
217,37.514979987066
218,51.90958939006509
219,59.27553729384998
220,64.97813458436681
221,57.31212835598664
222,55.43508856366461
223,55.04717197032862
224,54.37111003798894
225,54.81114594328933
226,54.5825655322449
227,55.44178961805986
228,55.71206547867604
229,55.07174250311186
230,54.40908267956309
231,54.66074450019164
232,55.48720787562901
233,51.29234782408511
234,43.45360330462241
235,42.85572034022934
236,64.79943980048994
237,67.84618586561461
238,66.57968658487594
239,57.461785237484335
240,54.025633455824654
241,46.89868982547669
242,39.48062260972702
243,42.14168576631592
244,56.72020188439109
245,73.48028348897802
246,61.20767464453359
247,53.61538001450344
248,53.93703062548431
249,54.84092840726909
250,54.02414433262508
251,52.16869682668849
252,52.12476769231837
253,53.69132529765173
254,54.94591159279771
255,54.86400981685333
256,54.6964834569672
257,54.35845249079755
258,50.1874184104374
259,42.10520224794037
260,39.96458764939784
261,52.45609760409334
262,67.00632038138608
263,71.30765274165736
264,63.44582681261126
265,57.312128355986886
266,55.72397846426777
267,56.86985876588773
268,57.14906936569747
269,56.00765643367471
270,55.195339728627815
271,54.83050454487611
272,54.3539851212006
273,54.9727158103793
274,55.61899527873929
275,55.1469432246605
276,52.84401419742877
277,42.03149064959069
278,39.23715096669308
279,28.75595733062941
280,36.52849740932643
281,35.61587175058678
282,35.31414315870275
283,35.51609357826974
284,34.76069852235655
285,34.92803684513529
286,34.41827602449364
287,35.60122817117636
288,36.29207445787757
289,37.113832626786
290,37.45730186144694
291,35.47254932747162
292,34.78756476683938
293,35.82383419689119
294,35.459988485895224
295,35.2964881980426
296,34.79063519478027
297,35.12670748940178
298,35.791594703511805
299,37.34830166954519
300,39.50681251199387
301,39.174438687392055
302,38.46747265400116
303,38.8727691421992
304,39.41162924582613
305,39.733256572634815
306,40.67608729784896
307,41.1433506044905
308,41.99078871617732
309,43.57743235463443
310,43.67875647668394
311,43.4461715601612
312,43.8146229130685
313,44.85131103783953
314,45.05047015927845
315,43.99382425289161
316,44.34887737478412
317,44.30589138361159
318,44.81949023917936
319,46.08520437535982
320,46.66858568412973
321,46.347725964306285
322,45.795048934945314
323,45.27921704087508
324,44.61293417770102
325,43.43696027633851
326,42.14403098340922
327,41.573210516215696
328,41.46804835924007
329,42.0653163761972
330,42.00921128382268
331,41.55785837651122
332,42.35002878526194
333,44.30742659758204
334,45.15025906735752
335,46.783726731913255
336,51.44770677413164
337,54.66886481394253
338,57.23162540779121
339,59.88663840477313
340,62.573402417962
341,63.94588370754173
342,63.887685141571154
343,66.39378238341966
344,67.42698138553061
345,65.96273616999005
346,65.72826712723086
347,64.8665933950908
348,64.91306850892344
349,63.823834196891205
350,61.92651907677816
351,62.37535981577432
352,61.80426021876799
353,58.712618412100255
354,55.49683362118595
355,53.03344324069713
356,51.21128382268279
357,48.98829399347535
358,48.08698382791647
359,47.221262713490695
360,44.98752638649013
361,42.87423457371645
362,43.45538284398389
363,45.33532213324961
364,47.54979850316639
365,49.84647860295527
366,51.20374731773695
367,49.56476683937825
368,50.54423335252351
369,56.199612707384766
