x,y
1,127.77818269360836
2,138.06951312180124
3,174.8128834951842
4,229.8419421905162
5,252.19293684569837
6,252.56819589184278
7,252.58755449342965
8,252.4177944487452
9,253.5123
10,253.04099250752097
11,252.48406043110012
12,252.83251525966287
13,252.53171237346768
14,252.00232907622808
15,252.4177944487452
16,252.82432508206844
17,252.13262735613932
18,251.52134228295557
19,252.46470182951327
20,252.2956863464283
21,252.02019855461592
22,252.27037125204563
23,250.02700715277305
24,248.44332463065138
25,248.81039349920135
26,249.6502589834296
27,251.42678295981995
28,252.51831026467678
29,252.49522885509245
30,253.23308940019007
31,252.0380680330037
32,251.425293836621
33,251.03812180488458
34,252.88910194122434
35,252.1333719177388
36,252.73646681332824
37,252.5719186998403
38,252.53394605826617
39,250.20570193665137
40,248.39269444188577
41,251.03514355848665
42,253.1109812978731
43,253.30680099853996
44,253.1593778018402
45,249.10300620780208
46,245.16725359288202
47,241.90384010230363
48,240.95229037815164
49,243.20607833981725
50,250.06497979434712
51,245.89915764518352
52,243.19044254622784
53,242.74966207932798
54,247.2505369482634
55,250.19974544385536
56,251.3299899518858
57,239.5904872126794
58,209.211629391763
59,190.80532209069517
60,153.48863928570316
61,147.910383782301
62,147.9922855582452
63,147.28197379232887
64,146.92309510137318
65,145.21693219613488
66,143.11689620476474
67,141.28304098521335
68,139.8787978085694
69,138.64431467660984
70,135.65192160824742
71,137.4143666016656
72,138.9826840798705
73,140.01430801967717
74,141.08498759974822
75,141.27261712282046
76,138.41052233436895
77,135.18359236216625
78,138.37776162399152
79,140.6404843248508
80,142.41924198603974
81,143.17199376312723
82,144.37669443110687
83,142.38945952206
84,139.48343559923865
85,138.49763604150982
86,138.16481700653645
87,138.01664924823734
88,138.40382127997373
89,137.5401298245618
90,137.3971739974592
91,138.76121084773038
92,138.57730413265566
93,129.15487709107094
94,131.4481268175096
95,141.02765635658736
96,147.93569887668437
97,150.1150306784
98,139.07764952751492
99,140.52209903053145
100,136.03388170878733
101,137.46269541821448
102,142.81088138737306
103,144.55985658458223
104,142.10578155265318
105,138.16258332173786
106,137.71808004684058
107,137.28846800393313
108,138.43211462075445
109,139.54523421199653
110,139.6225031602106
111,139.46407699765183
112,140.08020172123233
113,141.6188382665847
114,137.90198676191542
115,136.56326500602685
116,141.28914639032914
117,147.1583765668131
118,147.24474571235444
119,139.225817285814
120,137.87890535233106
121,139.1320025242779
122,138.6383581838141
123,139.55491351278997
124,139.87805324696998
125,140.72685347039203
126,140.9613903742324
127,134.93490878793563
128,123.36591065501267
129,114.13409138289828
130,93.11586199080881
131,90.27610405034258
132,83.65173949965265
133,93.50675683054268
134,103.28136150868738
135,104.95215773795047
136,96.86621876745434
137,94.02646082698877
138,93.36305644184048
139,93.50228946094572
140,94.44415988430453
141,94.0924289847039
142,93.69349287969553
143,93.27209583310247
144,92.24522129380162
145,91.2183467545008
146,87.4810198058455
147,84.55116991184023
148,94.12102015012448
149,100.23163719716374
150,111.2451923768653
151,103.61641422845946
152,94.4821325258786
153,94.83431016243884
154,94.95641826475568
155,93.35821679144402
156,95.16415095101425
157,94.85366876402557
158,94.63662905777346
159,93.33319952170086
160,93.518036938775
161,93.70287435584916
162,93.8877117729233
163,72.15943121147768
164,83.42464821180751
165,99.8913725461959
166,108.9124808856534
167,104.87397877000305
168,99.51265660691061
169,97.13617553024295
170,95.26243308214742
171,95.56366143211366
172,94.74868557849712
173,94.1545254221015
174,94.17090577729056
175,94.60349606659594
176,95.57961632353138
177,94.11953102692553
178,92.62668501994193
179,82.55797850999716
180,91.98785116757676
181,102.92397194093084
182,105.62747510869008
183,97.17694914164352
184,94.35842893441995
185,93.71002214720428
186,93.54472947211687
187,93.08682408842861
188,95.3167860789103
189,93.12777497640076
190,93.91272904266631
191,93.29455677468715
192,94.95641826475568
193,93.27892098109783
194,92.49340849363267
195,83.71875004360724
196,78.55223710472521
197,87.66790476731829
198,97.57057404057579
199,114.25545492361547
200,96.52520955488754
201,92.24398035780314
202,89.59557474840517
203,87.09310321250965
204,82.78023014744609
205,78.46735708238256
206,85.36497574008658
207,94.00635766380293
208,106.84408876226189
209,105.78830041418078
210,90.88850596592548
211,92.4010828552955
212,91.34827275361235
213,90.91866071070487
214,91.21722991210157
215,91.30583274244123
216,91.70113767780285
217,91.51156083977807
218,91.63269528461868
219,91.05714916821046
220,90.40416864545514
221,91.62897247662124
222,88.68274222742731
223,84.69263661574385
224,87.33091618738773
225,91.20978429610673
226,95.5059047251815
227,94.24238369084165
228,85.19223744899818
229,70.85719297396534
230,80.77475347921214
231,94.87526105041118
232,111.08138882497698
233,99.7714981286774
234,92.2834421225756
235,91.270838347265
236,90.59626553812427
237,89.75211882469901
238,91.48750577271784
239,91.84042797087724
240,89.27615782222287
241,87.47804155944749
242,89.29849467020799
243,91.12564883536402
244,92.73166820547024
245,91.23146965269186
246,91.0973554945831
247,90.07581698007871
248,88.70880188340979
249,83.20798078635787
250,81.55430947387987
251,82.56021219479597
252,101.25689851966607
253,102.8636624513718
254,92.39884917049696
255,91.84042797087724
256,91.44506576154632
257,91.21722991210157
258,91.84042797087724
259,91.84042797087724
260,91.84042797087724
261,90.67965643726751
262,88.61051975227649
263,89.75193268429908
264,91.22963927209312
265,92.06156276592654
266,90.6230697557061
267,86.52798095849451
268,81.47389682113547
269,82.33386546854976
270,90.80176453958444
271,100.5383965761551
272,97.61673685974463
273,92.78974401023089
274,91.96328063479359
275,90.87249789153626
276,90.95936341147711
277,90.01327380572133
278,89.94254045376945
279,90.19271315119911
280,90.80176453958444
