x,y
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,
12,
13,
14,
15,
16,
17,
18,
19,
20,
21,
22,
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
63,
64,
65,
66,
67,
68,
69,
70,
71,
72,
73,
74,
75,
76,
77,
78,
79,
80,
81,
82,
83,
84,
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,
102,
103,
104,
105,
106,
107,
108,
109,
110,
111,
112,
113,
114,
115,
116,
117,
118,
119,
120,
121,
122,
123,
124,
125,
126,
127,
128,
129,99.9971002933236
130,98.85866560769875
131,96.08666277278621
132,92.94461282292542
133,90.15622963282397
134,91.17478990093042
135,92.46362602965294
136,99.78787848386636
137,98.9614151084281
138,95.0159831927148
139,94.54095289223855
140,94.16569384609369
141,95.03906460229953
142,94.37342653235274
143,94.40171987313337
144,93.92743413425615
145,93.79043479994957
146,94.80006032886212
147,91.74512408614211
148,89.33423362698366
149,93.30572519868
150,97.68151371890048
151,102.99544985448222
152,100.00082310132109
153,93.73235899518906
154,93.64301160324976
155,93.82170638712839
156,93.59461509928289
157,93.65864739683923
158,94.39725250353638
159,93.9676404606289
160,94.23270439004844
161,95.03459723270242
162,90.15622963282394
163,85.81618006937899
164,93.70853302400545
165,96.03454346082154
166,102.49510445962284
167,101.02459530062418
168,93.70629933920677
169,88.47203129476978
170,89.58887369400975
171,95.88265289452522
172,104.76006084528049
173,101.06629075019484
174,94.91100000718654
175,92.97290616370609
176,93.91775483346285
177,95.78139251699403
178,93.73235899518906
179,94.02422714219043
180,94.0361401277822
181,94.38012758674807
182,86.32099283383519
183,75.88075008574407
184,93.28785572029224
185,107.87381745436053
186,107.29157028355687
187,96.20281438230725
188,93.96019484463389
189,94.99736915272783
190,94.48734445707504
191,93.5529196497113
192,93.29902414428406
193,93.91775483346285
194,94.36300266995974
195,94.66082730975688
196,95.42995944203327
197,95.23637342616504
198,94.66455011775463
199,92.37651232251233
200,94.56254517862388
201,92.0898561067076
202,93.16723674117281
203,97.37252065511154
204,93.67428319042725
205,79.38540153455608
206,50.536617800600766
207,43.053029164094966
208,37.267040974434494
209,30.207852449641123
210,30.468449009463693
211,49.795779009104166
212,62.32004967417679
213,46.42440408659931
214,45.6210221207466
215,45.66569581671621
216,40.275814397985975
217,32.83094296465463
218,35.70643986189709
219,42.75297083949974
220,57.16023778969007
221,54.00701941583692
222,48.98495142725631
223,45.30830624895948
224,46.685000646422175
225,45.7200488134792
226,47.593365797803656
227,45.93150430773517
228,45.91437939094671
229,44.39026179678436
230,44.606184660637595
231,45.30830624895948
232,45.531674728807346
233,44.682874505385406
234,31.970974317240366
235,25.567
236,41.94958887364764
237,59.224907105084746
238,56.284633348685915
239,51.44796119837858
240,46.08190575083283
241,41.985030005782065
242,34.09863354395169
243,32.345488801785606
244,34.593320270656264
245,51.64229177584885
246,57.39440241273094
247,58.7372192574167
248,46.73116346559133
249,44.9620851051951
250,44.91964509402435
251,44.903264738835304
252,45.30830624895948
253,46.005215906084956
254,45.19587744743601
255,45.43190347447528
256,45.51603893521806
257,46.43706163379095
258,46.27780818056605
259,46.00397497008581
260,34.696069771385005
261,32.56364535043665
262,40.62426922655017
263,59.36786293218638
264,63.488266823782645
265,52.15901752589512
266,49.0474946016136
267,46.8100869951369
268,41.10227777342314
269,39.75313215514197
270,28.69862608746843
271,37.29384519201642
272,56.790935236341255
273,63.946172207469566
274,52.88049771580387
275,46.06850364204193
276,46.139236993993734
277,46.90343640567343
278,45.69547828069588
279,
280,
