time_s,cpu_usage_ms_per_s
0,80.68571428571428
1,80.66580952380953
2,80.49180952380952
3,80.28314285714286
4,80.14895238095238
5,78.52190476190475
6,76.904
7,76.7107619047619
8,76.97980952380952
9,78.35971428571429
10,80.04761904761905
11,80.97085714285716
12,81.288
13,81.66038095238095
14,81.97885714285715
15,82.32698412698413
16,82.704
17,82.72895238095238
18,82.08457142857144
19,80.21809523809523
20,79.34285714285714
21,78.59400000000001
22,78.2935238095238
23,79.2
24,79.136
25,78.71190476190476
26,78.18457142857143
27,77.87371428571429
28,78.27504761904761
29,78.38084656084656
30,78.33428571428571
31,78.26304761904761
32,76.93409523809524
33,76.03
34,75.89961904761904
35,76.27047619047619
36,77.55885714285714
37,77.77038095238095
38,76.83104761904762
39,76.11857142857143
40,76.13333333333333
41,76.30647619047619
42,76.81028571428571
43,77.77295238095239
44,77.83788359788359
45,76.93857142857142
46,75.72838095238096
47,76.16333333333333
48,76.75885714285714
49,77.67695238095237
50,78.9742857142857
51,79.25171428571429
52,78.60457142857142
53,78.06419047619048
54,78.33257142857143
55,78.4
56,78.52038095238095
57,78.73257142857143
58,78.98370370370371
59,78.39371428571428
60,77.97714285714287
61,78.07371428571429
62,79.06019047619048
63,80.8537142857143
64,81.65180952380952
65,81.6
66,81.6
67,80.98114285714287
68,80.14819047619049
69,79.44742857142857
70,79.38190476190476
71,79.69114285714286
72,78.48228571428572
73,76.87342857142858
74,77.14285714285714
75,77.14285714285714
76,78.48990476190475
77,80.32466666666667
78,81.02857142857144
79,80.99895238095239
80,80.81523809523809
81,80.61628571428571
82,80.48209523809524
83,79.80171428571428
84,79.15542857142857
85,78.33571428571429
86,76.43219047619047
87,75.32571428571428
88,75.19999999999999
89,75.80695238095238
