time_s,cpu_usage_ms_per_s
0,67.54285714285714
1,67.65714285714286
2,67.45809523809524
3,67.02600000000001
4,67.05104761904762
5,67.08571428571429
6,66.70685714285715
7,65.89276190476191
8,65.71428571428571
9,65.84400000000001
10,66.02761904761904
11,66.2664761904762
12,66.75314285714286
13,66.76657142857142
14,66.5142857142857
15,66.59206349206349
16,67.03390476190476
17,67.20695238095237
18,67.23371428571429
19,67.11171428571429
20,67.84761904761905
21,67.96885714285715
22,67.56628571428571
23,67.08571428571429
24,67.11771428571429
25,67.0442857142857
26,66.64171428571429
27,66.14742857142856
28,66.39200000000001
29,66.01820105820106
30,65.40285714285714
31,65.94238095238096
32,66.96685714285714
33,67.30828571428572
34,66.87104761904762
35,67.07285714285715
36,67.58285714285715
37,67.81209523809524
38,67.77142857142857
39,67.77142857142857
40,66.91428571428573
41,65.62866666666666
42,64.85885714285715
43,65.62314285714287
44,66.49100529100528
45,66.5657142857143
46,66.17142857142858
47,66.17142857142858
48,65.94514285714286
49,66.01923809523808
50,66.63428571428572
51,67.31428571428572
52,67.11047619047619
53,66.62152380952381
54,66.43371428571429
55,66.4
56,65.9184761904762
57,65.61571428571429
58,66.21015873015872
59,66.6317142857143
60,66.54857142857142
61,66.28295238095238
62,66.14876190476191
63,66.01457142857143
64,65.94285714285715
65,66.68428571428572
66,68.19885714285714
67,68.18114285714286
68,67.23695238095239
69,66.238
70,66.44190476190477
71,67.2412380952381
72,67.32114285714286
73,67.24895238095237
74,67.20666666666666
75,66.08571428571429
76,65.4857142857143
77,65.798
78,66.74285714285715
79,66.7132380952381
80,66.72761904761906
81,66.78771428571429
82,66.56419047619048
83,65.96809523809524
84,66.1462857142857
85,66.74285714285715
86,66.68819047619048
87,66.46285714285715
88,66.18819047619048
89,66.11380952380952
