time_s,cpu_usage_ms_per_s
0,27.542857142857144
1,27.319653679653683
2,26.876825396825396
3,26.750238095238096
4,27.426493506493507
5,25.755952380952383
6,24.18761904761905
7,24.54063492063492
8,24.685021645021646
9,25.908809523809524
10,26.703968253968252
11,26.424047619047617
12,26.966233766233767
13,27.082301587301586
14,27.085714285714285
15,27.403571428571432
16,27.541471861471862
17,27.321746031746034
18,26.557619047619045
19,24.803492063492065
20,25.25079365079365
21,25.14690476190476
22,25.466190476190476
23,27.542857142857144
24,27.542857142857144
25,27.323015873015876
26,27.206825396825398
27,27.65666666666667
28,27.433015873015876
29,27.209365079365078
30,26.985714285714284
31,26.628831168831162
32,25.064126984126986
33,24.15428571428572
34,24.006190476190476
35,24.341666666666665
36,25.23428571428571
37,25.58404761904762
38,25.373174603174604
39,25.485000000000003
40,25.70793650793651
41,25.49698412698413
42,24.915714285714287
43,25.027539682539683
44,24.80698412698413
45,24.150000000000002
46,23.09571428571428
47,24.10214285714286
48,24.445714285714285
49,25.185158730158733
50,26.630952380952376
51,26.96642857142857
52,26.97142857142857
53,26.983174603174604
54,27.42714285714286
55,27.091666666666665
56,26.426666666666666
57,25.69595238095238
58,24.911587301587293
59,23.010555555555552
60,22.095238095238095
61,21.83547619047619
62,22.170952380952382
63,23.62309523809524
64,24.24190476190476
65,24.57936507936508
66,25.026666666666664
67,25.251269841269842
68,25.849206349206344
69,26.403333333333332
70,26.626984126984123
71,26.628571428571423
72,25.672380952380955
73,24.458492063492063
74,24.570317460317458
75,24.522619047619045
76,25.773650793650802
77,27.65714285714286
78,27.65714285714286
79,27.542857142857144
80,27.53968253968254
81,27.427857142857146
82,27.316031746031747
83,27.20531746031746
84,27.30857142857143
85,27.07777777777776
86,24.84126984126985
87,24.35285714285714
88,24.584126984126986
89,25.142857142857142
