time_s,cpu_usage_ms_per_s
0,88.113824334873
1,87.84420817977077
2,87.24596632890331
3,88.15045936599984
4,84.72046159384982
5,85.7782499022074
6,91.11115029702218
7,93.05450748880988
8,90.9422637114807
9,91.96372481566462
10,89.74038437075131
11,94.29679518473473
12,91.55930529861227
13,87.22680584712768
14,90.12298594046136
15,88.75387340375671
16,87.23309768296303
17,86.78888827684202
18,85.51724398242911
19,87.0771589882632
20,86.66003753111877
21,87.76600843903879
22,91.37685465856005
23,89.34297977420474
24,88.37524346408287
25,90.48463191159104
26,91.76435595875338
27,89.84575568477307
28,88.070260956766
29,90.42380820664869
30,88.37942070907205
31,87.64147900391724
32,89.1967622226751
33,89.60072107342545
34,86.51941831654443
35,86.67090349636374
36,85.20276366798443
37,84.98403120282059
38,84.01906633534347
39,91.77654909789524
40,88.6725220094863
41,87.3240544320202
42,88.90589624493363
43,90.7552540153724
44,89.25085879547383
45,90.14591718345942
46,85.35273345233279
47,86.42973035109867
48,90.20547407664013
49,89.60646070176249
50,89.7718002269467
51,87.3057869341805
52,90.25245015098989
53,90.9257372263311
54,92.98017240030532
55,92.99984533565546
56,93.54036238021823
57,93.91427189762204
58,94.41114650375401
59,89.81337836155609
60,87.37825231675335
61,85.81306177924714
62,87.58837541361198
63,87.43776795424014
64,88.14644302568077
65,88.68695945191536
66,87.67635209932763
67,89.21419711440166
68,89.21019267188369
69,88.61033922592146
70,88.77734869405771
71,92.86541003231663
72,91.11872917867291
73,90.18504419841308
74,89.95565898214946
75,91.91766799822356
76,96.84815539799591
77,93.70917572770756
78,96.30460062697209
79,92.36446452474166
80,92.75045682146971
81,92.70076139386134
82,87.62594862682441
83,86.87784937967241
84,87.19238598454997
85,89.66455282978963
86,87.20316871629666
87,87.17160157645571
88,83.67140308156526
89,83.46028600569213
